b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b3547_b4279 :1 b3547 b4279 :2 1     b3547           b4279           4apsA/1_0_0     4apsA/1_1_1            8.1       21.4       0.44        133        13%
b3547_b4356 :1 b3547 b4356 :2 1     b3547           b4356           4apsA/1_0_0     4apsA/1_1_1           10.6       27.1       0.67        150        14%
b3581_b4301 :1 b3581 b4301 :2 1     b3581           b4301           1loqA/1_0_0     1loqA/1_0_1            6.4       13.5       0.71        103        15%
b3582_b3873 :1 b3582 b3873 :2 1     b3582           b3873           3cqiA/1_0_0     3cqiA/1_1_1           17.1       44.9       1.00        205        34%
b3582_b3903 :1 b3582 b3903 :2 1     b3582           b3903           3ktcA/0_0_0     3ktcA/0_1_1           15.1       42.4       0.58        213        11%
b3582_b4322 :1 b3582 b4322 :2 1     b3582           b4322           3vnjA/0_0_0     3vnjA/0_1_1            5.1       10.9       0.54         86        17%
b3586_b3597 :1 b3586 b3597 :2 1     b3586           b3597           3fppA/1_0_4     3fppA/1_1_5           18.7       50.5       0.94        245        20%
b3586_b4082 :1 b3586 b4082 :2 1     b3586           b4082           3fppA/1_0_4     3fppA/1_1_5           18.5       49.9       0.94        245        21%
b3597_b4082 :1 b3597 b4082 :2 1     b3597           b4082           3fppA/1_0_4     3fppA/1_1_5           18.7       50.4       0.94        245        22%
b3599_b3683 :1 b3599 b3683 :2 1     b3599           b3683           3qnqA/1_0_0     3qnqA/1_1_1           22.6       64.1       0.81        248        12%
b3599_b3722 :1 b3599 b3722 :2 1     b3599           b3722           3qnqA/1_0_0     3qnqA/1_1_1           23.1       65.7       0.81        244        12%
b3599_b3899 :1 b3599 b3899 :2 1     b3599           b3899           3qnqA/1_0_0     3qnqA/1_1_1           21.8       61.5       0.81        235        12%
b3599_b3949 :1 b3599 b3949 :2 1     b3599           b3949           3qnqA/1_0_0     3qnqA/1_1_1           21.3       60.3       0.80        230        14%
b3599_b4240 :1 b3599 b4240 :2 1     b3599           b4240           3qnqA/1_0_0     3qnqA/1_1_1           22.8       64.9       0.81        243        13%
b3659_b3710 :1 b3659 b3710 :2 1     b3659           b3710           4apsA/1_0_0     4apsA/1_1_1            7.5       19.7       0.44        136        16%
b3659_b4279 :1 b3659 b4279 :2 1     b3659           b4279           4apsA/1_0_0     4apsA/1_1_1            7.6       19.9       0.44        135        17%
b3659_b4356 :1 b3659 b4356 :2 1     b3659           b4356           4apsA/0_0_0     4apsA/0_1_1           10.3       26.1       0.67        152        17%
b3662_b4356 :1 b3662 b4356 :2 1     b3662           b4356           4apsA/1_0_0     4apsA/1_1_1           10.6       27.1       0.67        151        15%
b3666_b4356 :1 b3666 b4356 :2 1     b3666           b4356           4apsA/0_0_0     4apsA/0_1_1           10.3       26.3       0.66        150        14%
b3667_b4356 :1 b3667 b4356 :2 1     b3667           b4356           4apsA/1_0_0     4apsA/1_1_1           10.1       26.0       0.64        148        13%
b3710_b4279 :1 b3710 b4279 :2 1     b3710           b4279           4apsA/0_0_0     4apsA/0_1_1            5.8       14.2       0.44        118        12%
b3754_b4356 :1 b3754 b4356 :2 1     b3754           b4356           4apsA/1_0_0     4apsA/1_1_1           10.8       27.7       0.67        154        13%
b3873_b4197 :1 b3873 b4197 :2 1     b3873           b4197           3cqiA/1_0_0     3cqiA/1_1_1           16.9       44.2       0.99        204        58%
b3874_b4356 :1 b3874 b4356 :2 1     b3874           b4356           4apsA/1_0_0     4apsA/1_1_1           10.9       28.3       0.67        156        14%
b4196_b4301 :1 b4196 b4301 :2 1     b4196           b4301           1loqA/1_0_1     1loqA/1_0_0            6.5       13.8       0.71        104        14%
b4249_b4267 :1 b4249 b4267 :2 1     b4249           b4267           1hxhA/1_0_0     1hxhA/1_1_3            5.8       15.7       0.29        122        21%
b4249_b4358 :1 b4249 b4358 :2 1     b4249           b4358           2wdzA/0_0_0     2wdzA/0_1_3            5.3       11.0       0.59         72        15%
b4332_b4356 :1 b4332 b4356 :2 1     b4332           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.7       0.66        151        14%
b4337_b4356 :1 b4337 b4356 :2 1     b4337           b4356           4apsA/0_0_0     4apsA/0_1_1           10.0       25.7       0.62        146        12%
b0032_b3360 :1 b0032 b3360 :2 1     b0032           b3360           2vpiA/0_0_0     2vpiA/0_1_1            8.0       19.1       0.66         81        19%
b0033_b3360 :1 b0033 b3360 :2 1     b0033           b3360           1jdbB/0_0_0     1jdbB/0_1_1            7.8       21.8       0.31        192        76%
b0046_b3351 :1 b0046 b3351 :2 1     b0046           b3351           3l9wA/1_0_0     3l9wA/1_1_1           12.4       35.6       0.40         50        80%
b0066_b1125 :1 b0066 b1125 :2 1     b0066           b1125           3d31C/2_0_1     3d31C/2_1_0            8.7       21.9       0.58        103        37%
b0066_b1311 :1 b0066 b1311 :2 1     b0066           b1311           3d31A/1_0_0     3d31A/1_1_2            8.8       22.3       0.58        103        38%
b0066_b3451 :1 b0066 b3451 :2 1     b0066           b3451           3puxG/0_0_2     3puxG/0_1_3           10.5       26.8       0.69        118        46%
b0080_b0993 :1 b0080 b0993 :2 1     b0080           b0993           1tlfA/1_0_0     1tlfA/1_1_1           10.4       30.1       0.30        192        13%
b0090_b3429 :1 b0090 b3429 :2 1     b0090           b3429           3tsaA/0_0_0     3tsaA/0_1_1           11.8       31.6       0.62        172        16%
b0090_b3631 :1 b0090 b3631 :2 1     b0090           b3631           4an4A/1_0_0     4an4A/1_1_1           10.7       28.3       0.60        183        17%
b0090_b3633 :1 b0090 b3633 :2 1     b0090           b3633           3qkwA/1_0_0     3qkwA/1_1_1            7.4       19.0       0.47        127        12%
b0092_b0852 :1 b0092 b0852 :2 1     b0092           b0852           3r23A/0_0_0     3r23A/0_1_1           10.2       25.9       0.67        161        27%
b0104_b3605 :1 b0104 b3605 :2 1     b0104           b3605           2j6xA/1_0_0     2j6xA/1_1_2           12.9       35.4       0.58        158        33%
b0127_b1125 :1 b0127 b1125 :2 1     b0127           b1125           3puvF/1_0_1     3puvF/1_1_4            9.9       23.4       0.83        101        25%
b0127_b1311 :1 b0127 b1311 :2 1     b0127           b1311           3puyF/0_0_1     3puyF/0_1_4           10.1       23.9       0.83        101        30%
b0127_b3451 :1 b0127 b3451 :2 1     b0127           b3451           3puxA/1_0_3     3puxA/1_1_2           12.1       30.1       0.85        121        32%
b0151_b1125 :1 b0151 b1125 :2 1     b0151           b1125           3tuiC/0_0_2     3tuiC/0_1_0            9.3       23.4       0.64        116        23%
b0151_b1311 :1 b0151 b1311 :2 1     b0151           b1311           3tuiC/0_0_2     3tuiC/0_1_0            9.3       23.4       0.64        115        25%
b0151_b3451 :1 b0151 b3451 :2 1     b0151           b3451           3puxA/1_0_3     3puxA/1_1_2           11.1       28.5       0.71        119        31%
b0171_b2553 :1 b0171 b2553 :2 1     b0171           b2553           2jj4D/1_0_5     2jj4D/1_1_2            5.2       11.3       0.53         80        27%
b0199_b1125 :1 b0199 b1125 :2 1     b0199           b1125           3puwF/1_0_1     3puwF/1_1_4           10.2       25.1       0.76        102        32%
b0199_b1311 :1 b0199 b1311 :2 1     b0199           b1311           3puwF/1_0_1     3puwF/1_1_4           10.4       25.8       0.76        102        37%
b0199_b3451 :1 b0199 b3451 :2 1     b0199           b3451           3puxA/1_0_3     3puxA/1_1_2           12.1       30.8       0.77        120        39%
b0223_b2312 :1 b0223 b2312 :2 1     b0223           b2312           1te5A/1_0_0     1te5A/1_1_1           12.6       33.6       0.68        175        36%
b0242_b2553 :1 b0242 b2553 :2 1     b0242           b2553           3aawA/1_0_0     3aawA/1_1_2            5.4       14.5       0.28         99        11%
b0253_b2566 :1 b0253 b2566 :2 1     b0253           b2566           3hytA/0_0_0     3hytA/0_1_1            5.2       13.0       0.38         89        11%
b0253_b2632 :1 b0253 b2632 :2 1     b0253           b2632           3hytA/1_0_0     3hytA/1_1_1            5.4       13.4       0.38         89        15%
b0262_b1125 :1 b0262 b1125 :2 1     b0262           b1125           3puvF/0_0_1     3puvF/0_1_4           10.0       25.0       0.71        102        42%
b0262_b1311 :1 b0262 b1311 :2 1     b0262           b1311           3puvF/1_0_1     3puvF/1_1_4           10.3       25.8       0.71        102        47%
b0262_b3451 :1 b0262 b3451 :2 1     b0262           b3451           3puxA/1_0_3     3puxA/1_1_2           12.0       31.4       0.69        122        45%
b0323_b2553 :1 b0323 b2553 :2 1     b0323           b2553           2jj4D/1_0_11    2jj4D/1_1_8            6.8       14.9       0.68         93        31%
b0325_b1619 :1 b0325 b1619 :2 1     b0325           b1619           1y9aA/1_0_2     1y9aA/1_1_1            5.0       12.7       0.34        112        20%
b0325_b2137 :1 b0325 b2137 :2 1     b0325           b2137           1ldyA/1_0_0     1ldyA/1_1_1            8.2       23.1       0.31        155        14%
b0337_b2873 :1 b0337 b2873 :2 1     b0337           b2873           3sfwA/1_0_2     3sfwA/1_0_0           14.5       40.6       0.58        212        24%
b0341_b0353 :1 b0341 b0353 :2 1     b0341           b0353           4apsA/1_0_0     4apsA/1_1_1           10.9       27.9       0.68        154        13%
b0341_b1769 :1 b0341 b1769 :2 1     b0341           b1769           4apsA/0_0_0     4apsA/0_1_1           10.4       26.7       0.67        152        10%
b0341_b1775 :1 b0341 b1775 :2 1     b0341           b1775           4apsA/0_0_0     4apsA/0_1_1           10.4       26.6       0.67        152        11%
b0341_b2098 :1 b0341 b2098 :2 1     b0341           b2098           4apsA/1_0_0     4apsA/1_1_1           10.8       27.9       0.67        153        10%
b0341_b2367 :1 b0341 b2367 :2 1     b0341           b2367           4apsA/1_0_0     4apsA/1_1_1           10.8       27.9       0.67        153         9%
b0341_b3659 :1 b0341 b3659 :2 1     b0341           b3659           4apsA/1_0_0     4apsA/1_1_1           10.1       25.6       0.68        153        15%
b0341_b3874 :1 b0341 b3874 :2 1     b0341           b3874           4apsA/1_0_0     4apsA/1_1_1           11.0       28.3       0.68        157        11%
b0349_b3825 :1 b0349 b3825 :2 1     b0349           b3825           2puhA/1_0_0     2puhA/1_0_1           10.6       25.6       0.83        126        36%
b0353_b0396 :1 b0353 b0396 :2 1     b0353           b0396           4apsA/1_0_0     4apsA/1_1_1           10.9       28.2       0.68        156        16%
b0353_b0427 :1 b0353 b0427 :2 1     b0353           b0427           4apsA/1_0_0     4apsA/1_1_1           10.8       27.8       0.68        154        15%
b0353_b0591 :1 b0353 b0591 :2 1     b0353           b0591           4apsA/1_0_0     4apsA/1_1_1           10.8       27.9       0.67        153        14%
b0353_b0842 :1 b0353 b0842 :2 1     b0353           b0842           4apsA/1_0_0     4apsA/1_1_1            9.0       22.6       0.61        146        15%
b0353_b1065 :1 b0353 b1065 :2 1     b0353           b1065           4apsA/1_0_0     4apsA/1_1_1           10.6       27.2       0.67        153        16%
b0353_b1528 :1 b0353 b1528 :2 1     b0353           b1528           4apsA/0_0_0     4apsA/0_1_1           10.7       27.5       0.68        154        15%
b0353_b1534 :1 b0353 b1534 :2 1     b0353           b1534           4apsA/1_0_0     4apsA/1_1_1           10.3       26.7       0.64        149        16%
b0353_b1657 :1 b0353 b1657 :2 1     b0353           b1657           4apsA/1_0_0     4apsA/1_1_1           10.8       28.0       0.67        153        18%
b0353_b1769 :1 b0353 b1769 :2 1     b0353           b1769           4apsA/0_0_0     4apsA/0_1_1           10.3       26.3       0.67        152        15%
b0353_b1775 :1 b0353 b1775 :2 1     b0353           b1775           4apsA/0_0_0     4apsA/0_1_1           10.3       26.3       0.67        152        16%
b0353_b1791 :1 b0353 b1791 :2 1     b0353           b1791           4apsA/1_0_0     4apsA/1_1_1           10.7       27.5       0.68        153        16%
b0353_b1828 :1 b0353 b1828 :2 1     b0353           b1828           4apsA/1_0_0     4apsA/1_1_1           10.8       27.8       0.67        153        18%
b0353_b2077 :1 b0353 b2077 :2 1     b0353           b2077           4apsA/1_0_0     4apsA/1_1_1           10.8       27.8       0.68        155        14%
b0353_b2098 :1 b0353 b2098 :2 1     b0353           b2098           4apsA/1_0_0     4apsA/1_1_1           10.9       28.3       0.67        153        15%
b0353_b2240 :1 b0353 b2240 :2 1     b0353           b2240           4apsA/1_0_0     4apsA/1_1_1           11.0       28.3       0.68        157        14%
b0353_b2246 :1 b0353 b2246 :2 1     b0353           b2246           4apsA/1_0_0     4apsA/1_1_1           10.7       27.4       0.68        153        16%
b0353_b2367 :1 b0353 b2367 :2 1     b0353           b2367           4apsA/1_0_0     4apsA/1_1_1           10.9       28.0       0.67        153        14%
b0353_b2686 :1 b0353 b2686 :2 1     b0353           b2686           4apsA/1_0_0     4apsA/1_1_1           10.6       27.2       0.67        153        16%
b0353_b2771 :1 b0353 b2771 :2 1     b0353           b2771           4apsA/1_0_0     4apsA/1_1_1           10.8       27.7       0.67        153        16%
b0353_b2775 :1 b0353 b2775 :2 1     b0353           b2775           4apsA/1_0_0     4apsA/1_1_1           10.5       26.9       0.66        152        14%
b0353_b3093 :1 b0353 b3093 :2 1     b0353           b3093           4apsA/1_0_0     4apsA/1_1_1           11.0       28.4       0.68        155        18%
b0353_b3364 :1 b0353 b3364 :2 1     b0353           b3364           4apsA/1_0_0     4apsA/1_1_1           10.7       27.6       0.68        154        14%
b0353_b3473 :1 b0353 b3473 :2 1     b0353           b3473           4apsA/1_0_0     4apsA/1_1_1           10.6       27.2       0.68        154        17%
b0353_b3547 :1 b0353 b3547 :2 1     b0353           b3547           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.67        151        15%
b0353_b3659 :1 b0353 b3659 :2 1     b0353           b3659           4apsA/1_0_0     4apsA/1_1_1           10.2       25.7       0.68        153        19%
b0353_b3662 :1 b0353 b3662 :2 1     b0353           b3662           4apsA/1_0_0     4apsA/1_1_1           10.8       27.7       0.67        152        16%
b0353_b3666 :1 b0353 b3666 :2 1     b0353           b3666           4apsA/0_0_0     4apsA/0_1_1           10.2       26.0       0.66        151        15%
b0353_b3667 :1 b0353 b3667 :2 1     b0353           b3667           4apsA/1_0_0     4apsA/1_1_1            9.9       25.2       0.64        149        14%
